model_source,condition,sub_cond,item,test_name,test_definition,LLH_left,LLH_right,logOdds,test_passed
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_fut_complex,17,test_1,1|2>1|1,-2.1875,-2.234375,0.046875,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_fut_complex,17,test_2,2|1>2|2,-1.203125,-1.1953125,-0.0078125,False
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_fut_complex,18,test_1,1|2>1|1,-2.484375,-2.515625,0.03125,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_fut_complex,18,test_2,2|1>2|2,-1.1015625,-1.09375,-0.0078125,False
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_fut_complex,19,test_1,1|2>1|1,-2.078125,-2.140625,0.0625,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_fut_complex,19,test_2,2|1>2|2,-0.88671875,-0.9765625,0.08984375,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_fut_complex,21,test_1,1|2>1|1,-2.34375,-2.46875,0.125,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_fut_complex,21,test_2,2|1>2|2,-1.203125,-1.140625,-0.0625,False
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_fut_complex,22,test_1,1|2>1|1,-2.53125,-2.609375,0.078125,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_fut_complex,22,test_2,2|1>2|2,-1.0234375,-0.98046875,-0.04296875,False
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_fut_complex,23,test_1,1|2>1|1,-2.6875,-2.859375,0.171875,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_fut_complex,23,test_2,2|1>2|2,-1.6015625,-1.5,-0.1015625,False
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_fut_complex,24,test_1,1|2>1|1,-2.5625,-2.515625,-0.046875,False
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_fut_complex,24,test_2,2|1>2|2,-0.859375,-0.89453125,0.03515625,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_fut_complex,25,test_1,1|2>1|1,-2.640625,-2.5625,-0.078125,False
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_fut_complex,25,test_2,2|1>2|2,-1.0,-0.9375,-0.0625,False
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_fut_complex,28,test_1,1|2>1|1,-1.7734375,-1.8515625,0.078125,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_fut_complex,28,test_2,2|1>2|2,-0.9921875,-1.046875,0.0546875,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_fut_complex,29,test_1,1|2>1|1,-2.15625,-2.109375,-0.046875,False
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_fut_complex,29,test_2,2|1>2|2,-1.0859375,-1.109375,0.0234375,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_fut_complex,30,test_1,1|2>1|1,-2.109375,-2.3125,0.203125,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_fut_complex,30,test_2,2|1>2|2,-1.0546875,-1.0390625,-0.015625,False
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_fut_complex,31,test_1,1|2>1|1,-2.8125,-2.984375,0.171875,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_fut_complex,31,test_2,2|1>2|2,-1.171875,-1.0546875,-0.1171875,False
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_fut_complex,32,test_1,1|2>1|1,-2.21875,-2.234375,0.015625,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_fut_complex,32,test_2,2|1>2|2,-0.95703125,-1.0,0.04296875,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_fut_complex,33,test_1,1|2>1|1,-2.1875,-2.046875,-0.140625,False
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_fut_complex,33,test_2,2|1>2|2,-1.03125,-0.95703125,-0.07421875,False
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_fut_complex,34,test_1,1|2>1|1,-2.4375,-2.515625,0.078125,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_fut_complex,34,test_2,2|1>2|2,-1.1328125,-1.171875,0.0390625,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_fut_complex,35,test_1,1|2>1|1,-2.5,-2.578125,0.078125,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_fut_complex,35,test_2,2|1>2|2,-0.93359375,-0.86328125,-0.0703125,False
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_fut_complex,36,test_1,1|2>1|1,-2.765625,-2.859375,0.09375,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_fut_complex,36,test_2,2|1>2|2,-1.0703125,-1.1484375,0.078125,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_fut_complex,37,test_1,1|2>1|1,-2.078125,-2.09375,0.015625,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_fut_complex,37,test_2,2|1>2|2,-1.109375,-1.0859375,-0.0234375,False
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_fut_complex,38,test_1,1|2>1|1,-2.15625,-2.171875,0.015625,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_fut_complex,38,test_2,2|1>2|2,-1.1015625,-1.15625,0.0546875,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_fut_complex,39,test_1,1|2>1|1,-2.09375,-2.078125,-0.015625,False
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_fut_complex,39,test_2,2|1>2|2,-0.90234375,-0.83984375,-0.0625,False
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_fut_complex,40,test_1,1|2>1|1,-2.265625,-2.328125,0.0625,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_fut_complex,40,test_2,2|1>2|2,-0.83203125,-0.92578125,0.09375,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_fut_complex,41,test_1,1|2>1|1,-2.046875,-2.0625,0.015625,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_fut_complex,41,test_2,2|1>2|2,-1.0546875,-1.0,-0.0546875,False
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_fut_complex,42,test_1,1|2>1|1,-3.140625,-3.265625,0.125,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_fut_complex,42,test_2,2|1>2|2,-1.875,-1.8046875,-0.0703125,False
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_fut_complex,43,test_1,1|2>1|1,-2.03125,-2.09375,0.0625,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_fut_complex,43,test_2,2|1>2|2,-1.046875,-1.0703125,0.0234375,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_fut_complex,44,test_1,1|2>1|1,-2.28125,-2.03125,-0.25,False
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_fut_complex,44,test_2,2|1>2|2,-0.9765625,-1.0625,0.0859375,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_fut_complex,45,test_1,1|2>1|1,-2.515625,-2.546875,0.03125,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_fut_complex,45,test_2,2|1>2|2,-0.98046875,-0.90625,-0.07421875,False
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_fut_complex,46,test_1,1|2>1|1,-2.1875,-2.328125,0.140625,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_fut_complex,46,test_2,2|1>2|2,-1.0703125,-1.078125,0.0078125,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_fut_complex,47,test_1,1|2>1|1,-2.859375,-2.875,0.015625,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_fut_complex,47,test_2,2|1>2|2,-1.1875,-1.2578125,0.0703125,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_fut_complex,48,test_1,1|2>1|1,-2.75,-2.9375,0.1875,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_fut_complex,48,test_2,2|1>2|2,-0.91015625,-0.9453125,0.03515625,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_fut_complex,49,test_1,1|2>1|1,-2.234375,-2.265625,0.03125,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_fut_complex,49,test_2,2|1>2|2,-1.078125,-1.046875,-0.03125,False
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_past_simple,1,test_1,1|2>1|1,-3.375,-3.546875,0.171875,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_past_simple,1,test_2,2|1>2|2,-1.046875,-0.9453125,-0.1015625,False
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_past_simple,2,test_1,1|2>1|1,-2.546875,-2.765625,0.21875,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_past_simple,2,test_2,2|1>2|2,-0.9296875,-0.8515625,-0.078125,False
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_past_simple,3,test_1,1|2>1|1,-2.390625,-2.796875,0.40625,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_past_simple,3,test_2,2|1>2|2,-0.88671875,-0.8125,-0.07421875,False
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_past_simple,4,test_1,1|2>1|1,-1.8671875,-2.0,0.1328125,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_past_simple,4,test_2,2|1>2|2,-0.80859375,-0.80078125,-0.0078125,False
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_past_simple,5,test_1,1|2>1|1,-1.8359375,-1.8515625,0.015625,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_past_simple,5,test_2,2|1>2|2,-0.8046875,-0.82421875,0.01953125,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_past_simple,6,test_1,1|2>1|1,-2.40625,-2.453125,0.046875,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_past_simple,6,test_2,2|1>2|2,-0.765625,-0.85546875,0.08984375,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_past_simple,7,test_1,1|2>1|1,-2.078125,-2.34375,0.265625,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_past_simple,7,test_2,2|1>2|2,-1.0625,-0.9765625,-0.0859375,False
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_past_simple,8,test_1,1|2>1|1,-2.359375,-2.4375,0.078125,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_past_simple,8,test_2,2|1>2|2,-0.91796875,-0.87109375,-0.046875,False
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_past_simple,9,test_1,1|2>1|1,-2.015625,-2.234375,0.21875,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_past_simple,9,test_2,2|1>2|2,-1.1484375,-1.0234375,-0.125,False
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_past_simple,10,test_1,1|2>1|1,-1.953125,-2.1875,0.234375,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_past_simple,10,test_2,2|1>2|2,-0.91015625,-0.9296875,0.01953125,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_past_simple,11,test_1,1|2>1|1,-3.5,-3.421875,-0.078125,False
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_past_simple,11,test_2,2|1>2|2,-2.0625,-2.015625,-0.046875,False
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_past_simple,12,test_1,1|2>1|1,-2.546875,-2.65625,0.109375,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_past_simple,12,test_2,2|1>2|2,-0.83984375,-0.859375,0.01953125,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_past_simple,13,test_1,1|2>1|1,-1.71875,-1.7890625,0.0703125,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_past_simple,13,test_2,2|1>2|2,-0.953125,-0.96484375,0.01171875,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_past_simple,14,test_1,1|2>1|1,-2.09375,-2.1875,0.09375,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_past_simple,14,test_2,2|1>2|2,-0.70703125,-0.7265625,0.01953125,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_past_simple,15,test_1,1|2>1|1,-2.03125,-2.078125,0.046875,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_past_simple,15,test_2,2|1>2|2,-1.1015625,-1.1484375,0.046875,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_past_simple,16,test_1,1|2>1|1,-2.828125,-2.890625,0.0625,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_past_simple,16,test_2,2|1>2|2,-1.0703125,-1.1328125,0.0625,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_past_simple,17,test_1,1|2>1|1,-2.234375,-2.25,0.015625,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_past_simple,17,test_2,2|1>2|2,-1.3125,-1.2890625,-0.0234375,False
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_past_simple,18,test_1,1|2>1|1,-2.28125,-2.390625,0.109375,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_past_simple,18,test_2,2|1>2|2,-0.89453125,-0.87890625,-0.015625,False
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_past_simple,19,test_1,1|2>1|1,-1.9609375,-2.09375,0.1328125,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_past_simple,19,test_2,2|1>2|2,-1.125,-1.1328125,0.0078125,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_past_simple,21,test_1,1|2>1|1,-2.28125,-2.59375,0.3125,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_past_simple,21,test_2,2|1>2|2,-1.296875,-1.1953125,-0.1015625,False
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_past_simple,22,test_1,1|2>1|1,-2.375,-2.8125,0.4375,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_past_simple,22,test_2,2|1>2|2,-1.2578125,-0.9921875,-0.265625,False
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_past_simple,23,test_1,1|2>1|1,-2.796875,-3.0625,0.265625,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_past_simple,23,test_2,2|1>2|2,-1.6171875,-1.5,-0.1171875,False
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_past_simple,24,test_1,1|2>1|1,-2.40625,-2.546875,0.140625,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_past_simple,24,test_2,2|1>2|2,-0.72265625,-0.79296875,0.0703125,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_past_simple,25,test_1,1|2>1|1,-2.421875,-2.5,0.078125,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_past_simple,25,test_2,2|1>2|2,-1.0859375,-1.046875,-0.0390625,False
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_past_simple,28,test_1,1|2>1|1,-1.5859375,-1.625,0.0390625,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_past_simple,28,test_2,2|1>2|2,-1.046875,-1.1328125,0.0859375,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_past_simple,29,test_1,1|2>1|1,-2.109375,-2.125,0.015625,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_past_simple,29,test_2,2|1>2|2,-1.3203125,-1.2578125,-0.0625,False
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_past_simple,30,test_1,1|2>1|1,-1.9140625,-2.03125,0.1171875,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_past_simple,30,test_2,2|1>2|2,-0.89453125,-0.9921875,0.09765625,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_past_simple,31,test_1,1|2>1|1,-2.71875,-3.078125,0.359375,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_past_simple,31,test_2,2|1>2|2,-1.390625,-1.1953125,-0.1953125,False
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_past_simple,32,test_1,1|2>1|1,-2.25,-2.203125,-0.046875,False
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_past_simple,32,test_2,2|1>2|2,-0.8828125,-0.97265625,0.08984375,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_past_simple,33,test_1,1|2>1|1,-2.3125,-2.265625,-0.046875,False
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_past_simple,33,test_2,2|1>2|2,-1.2109375,-1.1015625,-0.109375,False
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_past_simple,34,test_1,1|2>1|1,-2.171875,-2.3125,0.140625,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_past_simple,34,test_2,2|1>2|2,-1.2578125,-1.40625,0.1484375,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_past_simple,35,test_1,1|2>1|1,-2.390625,-2.484375,0.09375,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_past_simple,35,test_2,2|1>2|2,-0.94140625,-0.90234375,-0.0390625,False
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_past_simple,36,test_1,1|2>1|1,-2.84375,-2.921875,0.078125,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_past_simple,36,test_2,2|1>2|2,-1.1328125,-1.125,-0.0078125,False
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_past_simple,37,test_1,1|2>1|1,-2.21875,-2.21875,0.0,False
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_past_simple,37,test_2,2|1>2|2,-1.1015625,-1.4140625,0.3125,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_past_simple,38,test_1,1|2>1|1,-2.34375,-2.5,0.15625,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_past_simple,38,test_2,2|1>2|2,-1.0859375,-1.109375,0.0234375,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_past_simple,39,test_1,1|2>1|1,-1.9609375,-1.9921875,0.03125,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_past_simple,39,test_2,2|1>2|2,-0.98828125,-0.890625,-0.09765625,False
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_past_simple,40,test_1,1|2>1|1,-2.5,-2.703125,0.203125,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_past_simple,40,test_2,2|1>2|2,-0.73828125,-0.8203125,0.08203125,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_past_simple,41,test_1,1|2>1|1,-2.421875,-2.640625,0.21875,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_past_simple,41,test_2,2|1>2|2,-1.0546875,-0.98046875,-0.07421875,False
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_past_simple,42,test_1,1|2>1|1,-3.203125,-3.203125,0.0,False
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_past_simple,42,test_2,2|1>2|2,-1.7421875,-1.796875,0.0546875,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_past_simple,43,test_1,1|2>1|1,-1.8515625,-1.9453125,0.09375,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_past_simple,43,test_2,2|1>2|2,-1.109375,-1.0625,-0.046875,False
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_past_simple,44,test_1,1|2>1|1,-2.1875,-1.96875,-0.21875,False
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_past_simple,44,test_2,2|1>2|2,-0.7734375,-0.9375,0.1640625,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_past_simple,45,test_1,1|2>1|1,-2.5625,-2.71875,0.15625,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_past_simple,45,test_2,2|1>2|2,-0.9453125,-0.90625,-0.0390625,False
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_past_simple,46,test_1,1|2>1|1,-2.203125,-2.375,0.171875,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_past_simple,46,test_2,2|1>2|2,-0.953125,-1.0078125,0.0546875,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_past_simple,47,test_1,1|2>1|1,-3.03125,-3.171875,0.140625,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_past_simple,47,test_2,2|1>2|2,-1.21875,-1.15625,-0.0625,False
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_past_simple,48,test_1,1|2>1|1,-2.453125,-2.765625,0.3125,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_past_simple,48,test_2,2|1>2|2,-1.0625,-1.03125,-0.03125,False
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_past_simple,49,test_1,1|2>1|1,-2.21875,-2.265625,0.046875,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_past_simple,49,test_2,2|1>2|2,-1.203125,-1.140625,-0.0625,False
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_past_complex,1,test_1,1|2>1|1,-2.890625,-2.953125,0.0625,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_past_complex,1,test_2,2|1>2|2,-1.1015625,-0.96875,-0.1328125,False
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_past_complex,2,test_1,1|2>1|1,-2.859375,-2.890625,0.03125,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_past_complex,2,test_2,2|1>2|2,-1.0390625,-1.0703125,0.03125,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_past_complex,3,test_1,1|2>1|1,-2.375,-2.609375,0.234375,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_past_complex,3,test_2,2|1>2|2,-1.046875,-0.88671875,-0.16015625,False
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_past_complex,4,test_1,1|2>1|1,-1.75,-1.7578125,0.0078125,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_past_complex,4,test_2,2|1>2|2,-0.81640625,-0.83984375,0.0234375,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_past_complex,5,test_1,1|2>1|1,-1.8515625,-1.9140625,0.0625,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_past_complex,5,test_2,2|1>2|2,-1.0234375,-0.94921875,-0.07421875,False
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_past_complex,6,test_1,1|2>1|1,-2.203125,-2.28125,0.078125,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_past_complex,6,test_2,2|1>2|2,-1.0625,-1.1328125,0.0703125,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_past_complex,7,test_1,1|2>1|1,-2.0,-2.1875,0.1875,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_past_complex,7,test_2,2|1>2|2,-1.125,-1.0625,-0.0625,False
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_past_complex,8,test_1,1|2>1|1,-2.34375,-2.390625,0.046875,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_past_complex,8,test_2,2|1>2|2,-1.0078125,-0.9921875,-0.015625,False
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_past_complex,9,test_1,1|2>1|1,-1.8828125,-2.046875,0.1640625,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_past_complex,9,test_2,2|1>2|2,-1.1640625,-0.94140625,-0.22265625,False
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_past_complex,10,test_1,1|2>1|1,-2.15625,-2.46875,0.3125,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_past_complex,10,test_2,2|1>2|2,-0.98046875,-1.03125,0.05078125,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_past_complex,11,test_1,1|2>1|1,-2.953125,-3.0,0.046875,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_past_complex,11,test_2,2|1>2|2,-2.109375,-2.015625,-0.09375,False
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_past_complex,12,test_1,1|2>1|1,-2.390625,-2.453125,0.0625,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_past_complex,12,test_2,2|1>2|2,-1.0078125,-1.0546875,0.046875,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_past_complex,13,test_1,1|2>1|1,-1.8125,-1.9375,0.125,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_past_complex,13,test_2,2|1>2|2,-1.0546875,-1.0546875,0.0,False
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_past_complex,14,test_1,1|2>1|1,-1.8828125,-2.171875,0.2890625,True
