condition,sub_cond,source,item,n_input,n_continuations,n_tests,input_1,input_2,input_3,input_4,context_prompt,continuation_1,continuation_2,continuation_3,continuation_4,test_1,test_2,test_3,test_4
propositional_clefting,prop-cleft_fut_simple,Claude Sonnet 4.5,18,2,2,2,"Tyler will ask Melissa what Jake chose, but Melissa doesn't know that.","Tyler will ask Melissa what Jake chose, but that's something Melissa doesn't know.",N/A,N/A,,Melissa doesn't know about Tyler asking a question.,Melissa doesn't know what Jake chose.,N/A,N/A,1|2>1|1,2|1>2|2,N/A,N/A
propositional_clefting,prop-cleft_fut_simple,Claude Sonnet 4.5,19,2,2,2,"Chloe will ask Jacob whether Anna found the document, but Jacob doesn't know that.","Chloe will ask Jacob whether Anna found the document, but that's something Jacob doesn't know.",N/A,N/A,,Jacob doesn't know about Chloe asking a question.,Jacob doesn't know whether Anna found the document.,N/A,N/A,1|2>1|1,2|1>2|2,N/A,N/A
propositional_clefting,prop-cleft_fut_simple,Claude Sonnet 4.5,21,2,2,2,"Madison will ask Connor whether Zoe finished the report, but Connor doesn't know that.","Madison will ask Connor whether Zoe finished the report, but that's something Connor doesn't know.",N/A,N/A,,Connor doesn't know about Madison asking a question.,Connor doesn't know whether Zoe finished the report.,N/A,N/A,1|2>1|1,2|1>2|2,N/A,N/A
propositional_clefting,prop-cleft_fut_simple,Claude Sonnet 4.5,22,2,2,2,"Jordan will ask Alexis what Riley discovered, but Alexis doesn't know that.","Jordan will ask Alexis what Riley discovered, but that's something Alexis doesn't know.",N/A,N/A,,Alexis doesn't know about Jordan asking a question.,Alexis doesn't know what Riley discovered.,N/A,N/A,1|2>1|1,2|1>2|2,N/A,N/A
propositional_clefting,prop-cleft_fut_simple,Claude Sonnet 4.5,23,2,2,2,"Ethan will ask Abigail whether Dylan arrived on time, but Abigail doesn't know that.","Ethan will ask Abigail whether Dylan arrived on time, but that's something Abigail doesn't know.",N/A,N/A,,Abigail doesn't know about Ethan asking a question.,Abigail doesn't know whether Dylan arrived on time.,N/A,N/A,1|2>1|1,2|1>2|2,N/A,N/A
propositional_clefting,prop-cleft_fut_simple,Claude Sonnet 4.5,24,2,2,2,"Zoe will ask Cameron what Morgan requested, but Cameron doesn't know that.","Zoe will ask Cameron what Morgan requested, but that's something Cameron doesn't know.",N/A,N/A,,Cameron doesn't know about Zoe asking a question.,Cameron doesn't know what Morgan requested.,N/A,N/A,1|2>1|1,2|1>2|2,N/A,N/A
propositional_clefting,prop-cleft_fut_simple,Claude Sonnet 4.5,25,2,2,2,"Quinn will ask Parker whether Sage approved the budget, but Parker doesn't know that.","Quinn will ask Parker whether Sage approved the budget, but that's something Parker doesn't know.",N/A,N/A,,Parker doesn't know about Quinn asking a question.,Parker doesn't know whether Sage approved the budget.,N/A,N/A,1|2>1|1,2|1>2|2,N/A,N/A
propositional_clefting,prop-cleft_fut_simple,Claude Sonnet 4.5,29,2,2,2,"Penelope will ask Sebastian whether Scarlett accepted the offer, but Sebastian doesn't know that.","Penelope will ask Sebastian whether Scarlett accepted the offer, but that's something Sebastian doesn't know.",N/A,N/A,,Sebastian doesn't know about Penelope asking a question.,Sebastian doesn't know whether Scarlett accepted the offer.,N/A,N/A,1|2>1|1,2|1>2|2,N/A,N/A
propositional_clefting,prop-cleft_fut_simple,Claude Sonnet 4.5,30,2,2,2,"Lily will ask Owen what Hazel mentioned, but Owen doesn't know that.","Lily will ask Owen what Hazel mentioned, but that's something Owen doesn't know.",N/A,N/A,,Owen doesn't know about Lily asking a question.,Owen doesn't know what Hazel mentioned.,N/A,N/A,1|2>1|1,2|1>2|2,N/A,N/A
propositional_clefting,prop-cleft_fut_simple,Claude Sonnet 4.5,31,2,2,2,"Wyatt will ask Nora whether Caleb signed the contract, but Nora doesn't know that.","Wyatt will ask Nora whether Caleb signed the contract, but that's something Nora doesn't know.",N/A,N/A,,Nora doesn't know about Wyatt asking a question.,Nora doesn't know whether Caleb signed the contract.,N/A,N/A,1|2>1|1,2|1>2|2,N/A,N/A
propositional_clefting,prop-cleft_fut_simple,Claude Sonnet 4.5,32,2,2,2,"Isaac will ask Violet what Max explained, but Violet doesn't know that.","Isaac will ask Violet what Max explained, but that's something Violet doesn't know.",N/A,N/A,,Violet doesn't know about Isaac asking a question.,Violet doesn't know what Max explained.,N/A,N/A,1|2>1|1,2|1>2|2,N/A,N/A
propositional_clefting,prop-cleft_fut_simple,Claude Sonnet 4.5,33,2,2,2,"Stella will ask Felix whether Ruby responded positively, but Felix doesn't know that.","Stella will ask Felix whether Ruby responded positively, but that's something Felix doesn't know.",N/A,N/A,,Felix doesn't know about Stella asking a question.,Felix doesn't know whether Ruby responded positively.,N/A,N/A,1|2>1|1,2|1>2|2,N/A,N/A
propositional_clefting,prop-cleft_fut_simple,Claude Sonnet 4.5,34,2,2,2,"Autumn will ask Jasper what Luna reported, but Jasper doesn't know that.","Autumn will ask Jasper what Luna reported, but that's something Jasper doesn't know.",N/A,N/A,,Jasper doesn't know about Autumn asking a question.,Jasper doesn't know what Luna reported.,N/A,N/A,1|2>1|1,2|1>2|2,N/A,N/A
propositional_clefting,prop-cleft_fut_simple,Claude Sonnet 4.5,35,2,2,2,"Maverick will ask Sienna whether Rowan quit the job, but Sienna doesn't know that.","Maverick will ask Sienna whether Rowan quit the job, but that's something Sienna doesn't know.",N/A,N/A,,Sienna doesn't know about Maverick asking a question.,Sienna doesn't know whether Rowan quit the job.,N/A,N/A,1|2>1|1,2|1>2|2,N/A,N/A
propositional_clefting,prop-cleft_fut_simple,Claude Sonnet 4.5,36,2,2,2,"Phoenix will ask Sage what River wrote, but Sage doesn't know that.","Phoenix will ask Sage what River wrote, but that's something Sage doesn't know.",N/A,N/A,,Sage doesn't know about Phoenix asking a question.,Sage doesn't know what River wrote.,N/A,N/A,1|2>1|1,2|1>2|2,N/A,N/A
propositional_clefting,prop-cleft_fut_simple,Claude Sonnet 4.5,37,2,2,2,"Quinn will ask Kai whether Morgan scheduled the interview, but Kai doesn't know that.","Quinn will ask Kai whether Morgan scheduled the interview, but that's something Kai doesn't know.",N/A,N/A,,Kai doesn't know about Quinn asking a question.,Kai doesn't know whether Morgan scheduled the interview.,N/A,N/A,1|2>1|1,2|1>2|2,N/A,N/A
propositional_clefting,prop-cleft_fut_simple,Claude Sonnet 4.5,38,2,2,2,"Blair will ask Reese what Avery predicted, but Reese doesn't know that.","Blair will ask Reese what Avery predicted, but that's something Reese doesn't know.",N/A,N/A,,Reese doesn't know about Blair asking a question.,Reese doesn't know what Avery predicted.,N/A,N/A,1|2>1|1,2|1>2|2,N/A,N/A
propositional_clefting,prop-cleft_fut_simple,Claude Sonnet 4.5,39,2,2,2,"Dakota will ask Skylar whether Cameron finished early, but Skylar doesn't know that.","Dakota will ask Skylar whether Cameron finished early, but that's something Skylar doesn't know.",N/A,N/A,,Skylar doesn't know about Dakota asking a question.,Skylar doesn't know whether Cameron finished early.,N/A,N/A,1|2>1|1,2|1>2|2,N/A,N/A
propositional_clefting,prop-cleft_fut_simple,Claude Sonnet 4.5,40,2,2,2,"Drew will ask Taylor what Harper designed, but Taylor doesn't know that.","Drew will ask Taylor what Harper designed, but that's something Taylor doesn't know.",N/A,N/A,,Taylor doesn't know about Drew asking a question.,Taylor doesn't know what Harper designed.,N/A,N/A,1|2>1|1,2|1>2|2,N/A,N/A
propositional_clefting,prop-cleft_fut_simple,Claude Sonnet 4.5,41,2,2,2,"Emerson will ask Riley whether Parker graduated, but Riley doesn't know that.","Emerson will ask Riley whether Parker graduated, but that's something Riley doesn't know.",N/A,N/A,,Riley doesn't know about Emerson asking a question.,Riley doesn't know whether Parker graduated.,N/A,N/A,1|2>1|1,2|1>2|2,N/A,N/A
propositional_clefting,prop-cleft_fut_simple,Claude Sonnet 4.5,42,2,2,2,"Finley will ask Indigo what Marlowe purchased, but Indigo doesn't know that.","Finley will ask Indigo what Marlowe purchased, but that's something Indigo doesn't know.",N/A,N/A,,Indigo doesn't know about Finley asking a question.,Indigo doesn't know what Marlowe purchased.,N/A,N/A,1|2>1|1,2|1>2|2,N/A,N/A
propositional_clefting,prop-cleft_fut_simple,Claude Sonnet 4.5,43,2,2,2,"Wren will ask Sage whether Rory won the prize, but Sage doesn't know that.","Wren will ask Sage whether Rory won the prize, but that's something Sage doesn't know.",N/A,N/A,,Sage doesn't know about Wren asking a question.,Sage doesn't know whether Rory won the prize.,N/A,N/A,1|2>1|1,2|1>2|2,N/A,N/A
propositional_clefting,prop-cleft_fut_simple,Claude Sonnet 4.5,44,2,2,2,"Adrian will ask Skyler what Jules revealed, but Skyler doesn't know that.","Adrian will ask Skyler what Jules revealed, but that's something Skyler doesn't know.",N/A,N/A,,Skyler doesn't know about Adrian asking a question.,Skyler doesn't know what Jules revealed.,N/A,N/A,1|2>1|1,2|1>2|2,N/A,N/A
propositional_clefting,prop-cleft_fut_simple,Claude Sonnet 4.5,45,2,2,2,"Blake will ask Morgan whether Casey solved the problem, but Morgan doesn't know that.","Blake will ask Morgan whether Casey solved the problem, but that's something Morgan doesn't know.",N/A,N/A,,Morgan doesn't know about Blake asking a question.,Morgan doesn't know whether Casey solved the problem.,N/A,N/A,1|2>1|1,2|1>2|2,N/A,N/A
propositional_clefting,prop-cleft_fut_simple,Claude Sonnet 4.5,46,2,2,2,"Ash will ask Jordan what Devon prepared, but Jordan doesn't know that.","Ash will ask Jordan what Devon prepared, but that's something Jordan doesn't know.",N/A,N/A,,Jordan doesn't know about Ash asking a question.,Jordan doesn't know what Devon prepared.,N/A,N/A,1|2>1|1,2|1>2|2,N/A,N/A
propositional_clefting,prop-cleft_fut_simple,Claude Sonnet 4.5,47,2,2,2,"Ellis will ask Lennon whether Sloane applied for funding, but Lennon doesn't know that.","Ellis will ask Lennon whether Sloane applied for funding, but that's something Lennon doesn't know.",N/A,N/A,,Lennon doesn't know about Ellis asking a question.,Lennon doesn't know whether Sloane applied for funding.,N/A,N/A,1|2>1|1,2|1>2|2,N/A,N/A
propositional_clefting,prop-cleft_fut_simple,Claude Sonnet 4.5,48,2,2,2,"Rowan will ask Avery what Peyton suggested yesterday, but Avery doesn't know that.","Rowan will ask Avery what Peyton suggested yesterday, but that's something Avery doesn't know.",N/A,N/A,,Avery doesn't know about Rowan asking a question.,Avery doesn't know what Peyton suggested yesterday.,N/A,N/A,1|2>1|1,2|1>2|2,N/A,N/A
propositional_clefting,prop-cleft_fut_simple,Claude Sonnet 4.5,49,2,2,2,"Sutton will ask Quinn whether Charlie revised the manuscript, but Quinn doesn't know that.","Sutton will ask Quinn whether Charlie revised the manuscript, but that's something Quinn doesn't know.",N/A,N/A,,Quinn doesn't know about Sutton asking a question.,Quinn doesn't know whether Charlie revised the manuscript.,N/A,N/A,1|2>1|1,2|1>2|2,N/A,N/A
propositional_clefting,prop-cleft_fut_complex,Claude Sonnet 4.5,1,2,2,2,"Marcus wants to ask Elena whether David accepted the position, but Elena doesn't know that.","Marcus wants to ask Elena whether David accepted the position, but that's something Elena doesn't know.",N/A,N/A,,Elena doesn't know about Marcus wanting to ask a question.,Elena doesn't know whether David accepted the position.,N/A,N/A,1|2>1|1,2|1>2|2,N/A,N/A
propositional_clefting,prop-cleft_fut_complex,Claude Sonnet 4.5,2,2,2,2,"Sarah intends to ask Thomas what Julia ordered for lunch, but Thomas doesn't know that.","Sarah intends to ask Thomas what Julia ordered for lunch, but that's something Thomas doesn't know.",N/A,N/A,,Thomas doesn't know about Sarah intending to ask a question.,Thomas doesn't know what Julia ordered for lunch.,N/A,N/A,1|2>1|1,2|1>2|2,N/A,N/A
propositional_clefting,prop-cleft_fut_complex,Claude Sonnet 4.5,3,2,2,2,"James plans to ask Rachel whether Emma passed the exam, but Rachel doesn't know that.","James plans to ask Rachel whether Emma passed the exam, but that's something Rachel doesn't know.",N/A,N/A,,Rachel doesn't know about James planning to ask a question.,Rachel doesn't know whether Emma passed the exam.,N/A,N/A,1|2>1|1,2|1>2|2,N/A,N/A
propositional_clefting,prop-cleft_fut_complex,Claude Sonnet 4.5,4,2,2,2,"Dr. Chen hopes to ask Patricia what Michael recommended, but Patricia doesn't know that.","Dr. Chen hopes to ask Patricia what Michael recommended, but that's something Patricia doesn't know.",N/A,N/A,,Patricia doesn't know about Dr. Chen hoping to ask a question.,Patricia doesn't know what Michael recommended.,N/A,N/A,1|2>1|1,2|1>2|2,N/A,N/A
propositional_clefting,prop-cleft_fut_complex,Claude Sonnet 4.5,5,2,2,2,"Maya expects to ask Kevin whether Lisa attended the meeting, but Kevin doesn't know that.","Maya expects to ask Kevin whether Lisa attended the meeting, but that's something Kevin doesn't know.",N/A,N/A,,Kevin doesn't know about Maya expecting to ask a question.,Kevin doesn't know whether Lisa attended the meeting.,N/A,N/A,1|2>1|1,2|1>2|2,N/A,N/A
propositional_clefting,prop-cleft_fut_complex,Claude Sonnet 4.5,6,2,2,2,"Robert needs to ask Amanda what Carlos decided, but Amanda doesn't know that.","Robert needs to ask Amanda what Carlos decided, but that's something Amanda doesn't know.",N/A,N/A,,Amanda doesn't know about Robert needing to ask a question.,Amanda doesn't know what Carlos decided.,N/A,N/A,1|2>1|1,2|1>2|2,N/A,N/A
propositional_clefting,prop-cleft_fut_complex,Claude Sonnet 4.5,7,2,2,2,"Sophie would like to ask Daniel whether Nina received the award, but Daniel doesn't know that.","Sophie would like to ask Daniel whether Nina received the award, but that's something Daniel doesn't know.",N/A,N/A,,Daniel doesn't know about Sophie wanting to ask a question.,Daniel doesn't know whether Nina received the award.,N/A,N/A,1|2>1|1,2|1>2|2,N/A,N/A
propositional_clefting,prop-cleft_fut_complex,Claude Sonnet 4.5,8,2,2,2,"Victor wants to ask Jennifer what Alex proposed, but Jennifer doesn't know that.","Victor wants to ask Jennifer what Alex proposed, but that's something Jennifer doesn't know.",N/A,N/A,,Jennifer doesn't know about Victor wanting to ask a question.,Jennifer doesn't know what Alex proposed.,N/A,N/A,1|2>1|1,2|1>2|2,N/A,N/A
propositional_clefting,prop-cleft_fut_complex,Claude Sonnet 4.5,9,2,2,2,"Professor Lee intends to ask Olivia whether Ryan submitted the paper, but Olivia doesn't know that.","Professor Lee intends to ask Olivia whether Ryan submitted the paper, but that's something Olivia doesn't know.",N/A,N/A,,Olivia doesn't know about Professor Lee intending to ask a question.,Olivia doesn't know whether Ryan submitted the paper.,N/A,N/A,1|2>1|1,2|1>2|2,N/A,N/A
propositional_clefting,prop-cleft_fut_complex,Claude Sonnet 4.5,10,2,2,2,"Hannah plans to ask Christopher what Mark said, but Christopher doesn't know that.","Hannah plans to ask Christopher what Mark said, but that's something Christopher doesn't know.",N/A,N/A,,Christopher doesn't know about Hannah planning to ask a question.,Christopher doesn't know what Mark said.,N/A,N/A,1|2>1|1,2|1>2|2,N/A,N/A
propositional_clefting,prop-cleft_fut_complex,Claude Sonnet 4.5,11,2,2,2,"Benjamin hopes to ask Emma whether Tyler agreed to help, but Emma doesn't know that.","Benjamin hopes to ask Emma whether Tyler agreed to help, but that's something Emma doesn't know.",N/A,N/A,,Emma doesn't know about Benjamin hoping to ask a question.,Emma doesn't know whether Tyler agreed to help.,N/A,N/A,1|2>1|1,2|1>2|2,N/A,N/A
propositional_clefting,prop-cleft_fut_complex,Claude Sonnet 4.5,12,2,2,2,"Grace wants to ask Andrew what Claire brought, but Andrew doesn't know that.","Grace wants to ask Andrew what Claire brought, but that's something Andrew doesn't know.",N/A,N/A,,Andrew doesn't know about Grace wanting to ask a question.,Andrew doesn't know what Claire brought.,N/A,N/A,1|2>1|1,2|1>2|2,N/A,N/A
propositional_clefting,prop-cleft_fut_complex,Claude Sonnet 4.5,13,2,2,2,"Isabella intends to ask Jonathan whether Sarah completed the task, but Jonathan doesn't know that.","Isabella intends to ask Jonathan whether Sarah completed the task, but that's something Jonathan doesn't know.",N/A,N/A,,Jonathan doesn't know about Isabella intending to ask a question.,Jonathan doesn't know whether Sarah completed the task.,N/A,N/A,1|2>1|1,2|1>2|2,N/A,N/A
propositional_clefting,prop-cleft_fut_complex,Claude Sonnet 4.5,14,2,2,2,"Nathan needs to ask Victoria what Lucas suggested, but Victoria doesn't know that.","Nathan needs to ask Victoria what Lucas suggested, but that's something Victoria doesn't know.",N/A,N/A,,Victoria doesn't know about Nathan needing to ask a question.,Victoria doesn't know what Lucas suggested.,N/A,N/A,1|2>1|1,2|1>2|2,N/A,N/A
